item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
1,IC,Anna scolded the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00066859426, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00066859426), TopLogprob(token='1', bytes=[49], logprob=-7.310952), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-15.872815), TopLogprob(token='(', bytes=[40], logprob=-18.845652), TopLogprob(token='Two', bytes=[84, 119, 111], logprob=-19.450842)])]"
1,nonIC,Anna studied with the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1281633e-07), TopLogprob(token='2', bytes=[50], logprob=-15.322426), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.933176), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.871773), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.775967)])]"
2,IC,John stared at the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.9361265e-07), TopLogprob(token='2', bytes=[50], logprob=-16.348127), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.011486), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.04207), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.431675)])]"
2,nonIC,John lived next to the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.9361265e-07), TopLogprob(token='2', bytes=[50], logprob=-15.790268), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.627762), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.653042), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.453045)])]"
3,IC,Jenny assisted the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.07795183, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.07795183), TopLogprob(token='2', bytes=[50], logprob=-2.5903878), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.45738), TopLogprob(token=' ', bytes=[32], logprob=-19.715223), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.776266)])]"
3,nonIC,Jenny joked with the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.314283, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.314283), TopLogprob(token='1', bytes=[49], logprob=-1.3104912), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.81804), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-18.928541), TopLogprob(token=' ', bytes=[32], logprob=-19.260717)])]"
4,IC,Nick trusted the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.025097068, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.025097068), TopLogprob(token='1', bytes=[49], logprob=-3.697529), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.493729), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.33812), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.518751)])]"
4,nonIC,Nick stood near the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00018339496, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00018339496), TopLogprob(token='1', bytes=[49], logprob=-8.604977), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.075308), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.371283), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.786024)])]"
5,IC,Angela corrected the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00219641, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00219641), TopLogprob(token='1', bytes=[49], logprob=-6.1220503), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.722294), TopLogprob(token='Have', bytes=[72, 97, 118, 101], logprob=-19.565008), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.78597)])]"
5,nonIC,Angela gossiped with the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.49145845, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.49145845), TopLogprob(token='2', bytes=[50], logprob=-0.9460635), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.905369), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.365013), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.908264)])]"
6,IC,Bob comforted the leader of the activists who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Bob comforted the leader of the activists who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-3.1281633e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-3.1281633e-07), TopLogprob(token='2', bytes=[50], logprob=-15.720219), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.218803), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.82191), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.262611)])]"
