item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
1,IC,Anna scolded the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",The correct answer is 1) were.,"[ChatCompletionTokenLogprob(token='The', bytes=[84, 104, 101], logprob=-1.237736, top_logprobs=[TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.237736), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.4438536), TopLogprob(token='1', bytes=[49], logprob=-1.4870799), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.7799857), TopLogprob(token='2', bytes=[50], logprob=-2.5733645)]), ChatCompletionTokenLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.019324012, top_logprobs=[TopLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.019324012), TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-4.2354913), TopLogprob(token=' best', bytes=[32, 98, 101, 115, 116], logprob=-5.4690804), TopLogprob(token=' sentence', bytes=[32, 115, 101, 110, 116, 101, 110, 99, 101], logprob=-7.9339395), TopLogprob(token=' missing', bytes=[32, 109, 105, 115, 115, 105, 110, 103], logprob=-10.685145)]), ChatCompletionTokenLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.009344238, top_logprobs=[TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.009344238), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-4.7320538), TopLogprob(token=' Answer', bytes=[32, 65, 110, 115, 119, 101, 114], logprob=-8.417679), TopLogprob(token=' response', bytes=[32, 114, 101, 115, 112, 111, 110, 115, 101], logprob=-8.796715), TopLogprob(token=' choice', bytes=[32, 99, 104, 111, 105, 99, 101], logprob=-9.245514)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0008498903, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0008498903), TopLogprob(token=' would', bytes=[32, 119, 111, 117, 108, 100], logprob=-7.555623), TopLogprob(token=' in', bytes=[32, 105, 110], logprob=-8.977759), TopLogprob(token=' based', bytes=[32, 98, 97, 115, 101, 100], logprob=-9.625867), TopLogprob(token=' to', bytes=[32, 116, 111], logprob=-9.671498)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.14273262, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.14273262), TopLogprob(token=':', bytes=[58], logprob=-2.0805721), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.884691), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-6.4601746), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-6.5625916)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.043830372, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.043830372), TopLogprob(token='2', bytes=[50], logprob=-3.1499362), TopLogprob(token=' ', bytes=[32], logprob=-10.669454), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-13.158574), TopLogprob(token='3', bytes=[51], logprob=-13.51761)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-5.6338537e-05, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-5.6338537e-05), TopLogprob(token='.', bytes=[46], logprob=-10.084739), TopLogprob(token=':', bytes=[58], logprob=-11.881133), TopLogprob(token='),', bytes=[41, 44], logprob=-13.491918), TopLogprob(token=',', bytes=[44], logprob=-13.587611)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.0017991737, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-0.0017991737), TopLogprob(token=' ""', bytes=[32, 34], logprob=-6.4127545), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-10.0598345), TopLogprob(token=' who', bytes=[32, 119, 104, 111], logprob=-10.226155), TopLogprob(token=' ', bytes=[32], logprob=-10.237395)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0032424782, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0032424782), TopLogprob(token='<|end|>', bytes=None, logprob=-6.105751), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-7.4869633), TopLogprob(token='.\n', bytes=[46, 10], logprob=-8.164648), TopLogprob(token=',', bytes=[44], logprob=-9.476143)])]"
1,nonIC,Anna studied with the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.5573542, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.5573542), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.854603), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.9721186), TopLogprob(token='1', bytes=[49], logprob=-2.5902827), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.987923)])]"
2,IC,John stared at the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-1.1032223, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-1.1032223), TopLogprob(token='1', bytes=[49], logprob=-1.3787655), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.7402443), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.919537), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.4709058)])]"
2,nonIC,John lived next to the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.8685784, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.8685784), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.7364717), TopLogprob(token='2', bytes=[50], logprob=-1.8247705), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.012587), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.2676873)])]"
3,IC,Jenny assisted the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",Answer: 1) was,"[ChatCompletionTokenLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.6627761, top_logprobs=[TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-0.6627761), TopLogprob(token='1', bytes=[49], logprob=-1.1778365), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.9897166), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.7442732), TopLogprob(token='2', bytes=[50], logprob=-4.3228407)]), ChatCompletionTokenLogprob(token=':', bytes=[58], logprob=-6.6306106e-06, top_logprobs=[TopLogprob(token=':', bytes=[58], logprob=-6.6306106e-06), TopLogprob(token=' ', bytes=[32], logprob=-12.043675), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-14.839791), TopLogprob(token=' :', bytes=[32, 58], logprob=-15.312896), TopLogprob(token=':\n', bytes=[58, 10], logprob=-17.530994)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.00044330113, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.00044330113), TopLogprob(token=' \n\n', bytes=[32, 10, 10], logprob=-8.2051115), TopLogprob(token=' \n', bytes=[32, 10], logprob=-9.455003), TopLogprob(token=' Option', bytes=[32, 79, 112, 116, 105, 111, 110], logprob=-10.951648), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-11.090844)]), ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.0009712525, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.0009712525), TopLogprob(token='2', bytes=[50], logprob=-7.28217), TopLogprob(token=' ', bytes=[32], logprob=-8.188324), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.761126), TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-14.116919)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.0019939432, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.0019939432), TopLogprob(token='<|end|>', bytes=None, logprob=-6.4713354), TopLogprob(token=' (', bytes=[32, 40], logprob=-8.483328), TopLogprob(token='.', bytes=[46], logprob=-8.563386), TopLogprob(token=' -', bytes=[32, 45], logprob=-11.27906)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-0.00022856948, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-0.00022856948), TopLogprob(token=' ', bytes=[32], logprob=-9.408024), TopLogprob(token=' Jenny', bytes=[32, 74, 101, 110, 110, 121], logprob=-9.609005), TopLogprob(token=' ""', bytes=[32, 34], logprob=-9.851467), TopLogprob(token='was', bytes=[119, 97, 115], logprob=-11.896189)])]"
3,nonIC,Jenny joked with the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.5475278, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.5475278), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-1.2080197), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-2.6943421), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-3.1560273), TopLogprob(token='2', bytes=[50], logprob=-4.5831494)])]"
4,IC,Nick trusted the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",The correct answer is 2) has.,"[ChatCompletionTokenLogprob(token='The', bytes=[84, 104, 101], logprob=-0.7837016, top_logprobs=[TopLogprob(token='The', bytes=[84, 104, 101], logprob=-0.7837016), TopLogprob(token='1', bytes=[49], logprob=-1.7483146), TopLogprob(token='2', bytes=[50], logprob=-1.906781), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.195748), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.3962028)]), ChatCompletionTokenLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.0029251834, top_logprobs=[TopLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.0029251834), TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-6.8205485), TopLogprob(token=' best', bytes=[32, 98, 101, 115, 116], logprob=-6.8921046), TopLogprob(token=' sentence', bytes=[32, 115, 101, 110, 116, 101, 110, 99, 101], logprob=-7.1432986), TopLogprob(token=' most', bytes=[32, 109, 111, 115, 116], logprob=-12.135961)]), ChatCompletionTokenLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.027423667, top_logprobs=[TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.027423667), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-3.6350706), TopLogprob(token=' response', bytes=[32, 114, 101, 115, 112, 111, 110, 115, 101], logprob=-8.31476), TopLogprob(token=' choice', bytes=[32, 99, 104, 111, 105, 99, 101], logprob=-8.4960785), TopLogprob(token=' Answer', bytes=[32, 65, 110, 115, 119, 101, 114], logprob=-8.784901)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.002128253, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.002128253), TopLogprob(token=' would', bytes=[32, 119, 111, 117, 108, 100], logprob=-6.750957), TopLogprob(token=' in', bytes=[32, 105, 110], logprob=-7.704265), TopLogprob(token=' to', bytes=[32, 116, 111], logprob=-8.681612), TopLogprob(token=' for', bytes=[32, 102, 111, 114], logprob=-8.863855)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.18598542, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.18598542), TopLogprob(token=':', bytes=[58], logprob=-1.8900813), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.118643), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-5.5045166), TopLogprob(token=':\n\n', bytes=[58, 10, 10], logprob=-5.689642)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.14161298, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.14161298), TopLogprob(token='1', bytes=[49], logprob=-2.0253925), TopLogprob(token=' ', bytes=[32], logprob=-9.387541), TopLogprob(token='3', bytes=[51], logprob=-12.334978), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.35775)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.00014454192, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.00014454192), TopLogprob(token='.', bytes=[46], logprob=-9.105358), TopLogprob(token=':', bytes=[58], logprob=-11.270395), TopLogprob(token=' -', bytes=[32, 45], logprob=-11.884172), TopLogprob(token=',', bytes=[44], logprob=-12.644522)]), ChatCompletionTokenLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-0.0002904142, top_logprobs=[TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-0.0002904142), TopLogprob(token=' ""', bytes=[32, 34], logprob=-8.280946), TopLogprob(token=' ', bytes=[32], logprob=-11.251391), TopLogprob(token='has', bytes=[104, 97, 115], logprob=-12.163028), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.217494)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005404746, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005404746), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-5.4935718), TopLogprob(token='.\n', bytes=[46, 10], logprob=-6.879888), TopLogprob(token=' -', bytes=[32, 45], logprob=-9.175073), TopLogprob(token=',', bytes=[44], logprob=-9.555341)])]"
4,nonIC,Nick stood near the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.1048703, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.1048703), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-1.4679017), TopLogprob(token='2', bytes=[50], logprob=-1.5051141), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.0687318), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.7955403)])]"
5,IC,Angela corrected the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",The correct answer is 2) has.,"[ChatCompletionTokenLogprob(token='The', bytes=[84, 104, 101], logprob=-0.9147841, top_logprobs=[TopLogprob(token='The', bytes=[84, 104, 101], logprob=-0.9147841), TopLogprob(token='2', bytes=[50], logprob=-1.2419478), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.1193051), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-2.389237), TopLogprob(token='1', bytes=[49], logprob=-2.5890718)]), ChatCompletionTokenLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.0031563304, top_logprobs=[TopLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.0031563304), TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-6.140348), TopLogprob(token=' best', bytes=[32, 98, 101, 115, 116], logprob=-7.4286704), TopLogprob(token=' sentence', bytes=[32, 115, 101, 110, 116, 101, 110, 99, 101], logprob=-7.870794), TopLogprob(token=' most', bytes=[32, 109, 111, 115, 116], logprob=-12.47831)]), ChatCompletionTokenLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.0153034795, top_logprobs=[TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.0153034795), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-4.230693), TopLogprob(token=' response', bytes=[32, 114, 101, 115, 112, 111, 110, 115, 101], logprob=-8.214793), TopLogprob(token=' Answer', bytes=[32, 65, 110, 115, 119, 101, 114], logprob=-8.436376), TopLogprob(token=' choice', bytes=[32, 99, 104, 111, 105, 99, 101], logprob=-9.209647)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0012567802, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0012567802), TopLogprob(token=' would', bytes=[32, 119, 111, 117, 108, 100], logprob=-7.4090385), TopLogprob(token=' in', bytes=[32, 105, 110], logprob=-7.96183), TopLogprob(token=' to', bytes=[32, 116, 111], logprob=-9.172945), TopLogprob(token=' based', bytes=[32, 98, 97, 115, 101, 100], logprob=-9.431625)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.11153089, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.11153089), TopLogprob(token=':', bytes=[58], logprob=-2.405272), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.3464074), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-5.570145), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-5.7672524)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.08813176, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.08813176), TopLogprob(token='1', bytes=[49], logprob=-2.4733036), TopLogprob(token=' ', bytes=[32], logprob=-10.067328), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.648086), TopLogprob(token='3', bytes=[51], logprob=-13.081338)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.00021438424, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.00021438424), TopLogprob(token='.', bytes=[46], logprob=-8.60411), TopLogprob(token=':', bytes=[58], logprob=-11.52295), TopLogprob(token=' -', bytes=[32, 45], logprob=-12.04795), TopLogprob(token=').', bytes=[41, 46], logprob=-12.374007)]), ChatCompletionTokenLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-0.0002160531, top_logprobs=[TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-0.0002160531), TopLogprob(token=' ""', bytes=[32, 34], logprob=-8.589597), TopLogprob(token=' ', bytes=[32], logprob=-11.753018), TopLogprob(token='has', bytes=[104, 97, 115], logprob=-11.94527), TopLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-12.12153)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.005509788, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.005509788), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-5.4795775), TopLogprob(token='.\n', bytes=[46, 10], logprob=-6.7635436), TopLogprob(token=' -', bytes=[32, 45], logprob=-9.62181), TopLogprob(token=',', bytes=[44], logprob=-10.180745)])]"
5,nonIC,Angela gossiped with the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",The correct answer is 2) has.,"[ChatCompletionTokenLogprob(token='The', bytes=[84, 104, 101], logprob=-0.7768595, top_logprobs=[TopLogprob(token='The', bytes=[84, 104, 101], logprob=-0.7768595), TopLogprob(token='2', bytes=[50], logprob=-1.5468142), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-1.8490031), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-2.267256), TopLogprob(token='1', bytes=[49], logprob=-2.980963)]), ChatCompletionTokenLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.0032040928, top_logprobs=[TopLogprob(token=' correct', bytes=[32, 99, 111, 114, 114, 101, 99, 116], logprob=-0.0032040928), TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-6.2153087), TopLogprob(token=' best', bytes=[32, 98, 101, 115, 116], logprob=-7.191829), TopLogprob(token=' sentence', bytes=[32, 115, 101, 110, 116, 101, 110, 99, 101], logprob=-7.7523837), TopLogprob(token=' gramm', bytes=[32, 103, 114, 97, 109, 109], logprob=-12.069395)]), ChatCompletionTokenLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.03240204, top_logprobs=[TopLogprob(token=' answer', bytes=[32, 97, 110, 115, 119, 101, 114], logprob=-0.03240204), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-3.4682388), TopLogprob(token=' choice', bytes=[32, 99, 104, 111, 105, 99, 101], logprob=-8.176964), TopLogprob(token=' response', bytes=[32, 114, 101, 115, 112, 111, 110, 115, 101], logprob=-8.429375), TopLogprob(token=' Answer', bytes=[32, 65, 110, 115, 119, 101, 114], logprob=-8.848406)]), ChatCompletionTokenLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0015743756, top_logprobs=[TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-0.0015743756), TopLogprob(token=' would', bytes=[32, 119, 111, 117, 108, 100], logprob=-7.0024195), TopLogprob(token=' in', bytes=[32, 105, 110], logprob=-8.040933), TopLogprob(token=' based', bytes=[32, 98, 97, 115, 101, 100], logprob=-8.823323), TopLogprob(token=' to', bytes=[32, 116, 111], logprob=-9.167584)]), ChatCompletionTokenLogprob(token=' ', bytes=[32], logprob=-0.12262669, top_logprobs=[TopLogprob(token=' ', bytes=[32], logprob=-0.12262669), TopLogprob(token=':', bytes=[58], logprob=-2.3025641), TopLogprob(token=' ""', bytes=[32, 34], logprob=-5.279794), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-5.3156924), TopLogprob(token=' option', bytes=[32, 111, 112, 116, 105, 111, 110], logprob=-5.890281)]), ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.4006684, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.4006684), TopLogprob(token='1', bytes=[49], logprob=-1.1085007), TopLogprob(token=' ', bytes=[32], logprob=-9.757773), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-12.161336), TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-12.364026)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.00020675888, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.00020675888), TopLogprob(token='.', bytes=[46], logprob=-8.654616), TopLogprob(token=':', bytes=[58], logprob=-11.201638), TopLogprob(token=' -', bytes=[32, 45], logprob=-12.091083), TopLogprob(token=').', bytes=[41, 46], logprob=-12.874398)]), ChatCompletionTokenLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-0.0002421587, top_logprobs=[TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-0.0002421587), TopLogprob(token=' ""', bytes=[32, 34], logprob=-8.450365), TopLogprob(token='has', bytes=[104, 97, 115], logprob=-11.551659), TopLogprob(token=' **', bytes=[32, 42, 42], logprob=-11.753149), TopLogprob(token=' ', bytes=[32], logprob=-12.704821)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.012431599, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.012431599), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-4.6407332), TopLogprob(token='.\n', bytes=[46, 10], logprob=-6.0062137), TopLogprob(token=' -', bytes=[32, 45], logprob=-9.0746355), TopLogprob(token=',', bytes=[44], logprob=-9.941392)])]"
