item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
1,IC,Anna scolded the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-4.3202e-07), TopLogprob(token='2', bytes=[50], logprob=-15.305655), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.76018), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-16.823273), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.426128)])]"
1,nonIC,Anna studied with the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.12496532, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.12496532), TopLogprob(token='2', bytes=[50], logprob=-2.1415517), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.113815), TopLogprob(token='(', bytes=[40], logprob=-19.723421), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.176851)])]"
2,IC,John stared at the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.03525087, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.03525087), TopLogprob(token='1', bytes=[49], logprob=-3.3628418), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.074638), TopLogprob(token='(', bytes=[40], logprob=-18.354082), TopLogprob(token='Was', bytes=[87, 97, 115], logprob=-19.626877)])]"
2,nonIC,John lived next to the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.9361265e-07, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.9361265e-07), TopLogprob(token='2', bytes=[50], logprob=-15.857357), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.003284), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-17.262524), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.20599)])]"
3,IC,Jenny assisted the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-1.3902034e-05, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-1.3902034e-05), TopLogprob(token='2', bytes=[50], logprob=-11.198546), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.347826), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-17.178825), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-17.990238)])]"
3,nonIC,Jenny joked with the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.2696444, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.2696444), TopLogprob(token='2', bytes=[50], logprob=-1.4424464), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.723074), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.664648), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-19.85972)])]"
4,IC,Nick trusted the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0008042683, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0008042683), TopLogprob(token='1', bytes=[49], logprob=-7.1260257), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.758057), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-19.2836), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-19.506523)])]"
4,nonIC,Nick stood near the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.33259055, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.33259055), TopLogprob(token='1', bytes=[49], logprob=-1.2625337), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-18.290623), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.009623), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-20.163143)])]"
5,IC,Angela corrected the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.005628105, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.005628105), TopLogprob(token='1', bytes=[49], logprob=-5.1828017), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-17.156763), TopLogprob(token='Since', bytes=[83, 105, 110, 99, 101], logprob=-20.09595), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-20.105494)])]"
5,nonIC,Angela gossiped with the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.00040278657, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.00040278657), TopLogprob(token='1', bytes=[49], logprob=-7.8178926), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-16.79568), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-18.711546), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-18.990835)])]"
