item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
1,IC,Anna scolded the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2) were.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.6331022, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.6331022), TopLogprob(token='1', bytes=[49], logprob=-0.7581022), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.8831024), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.258102), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.258102)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.47568455, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.47568455), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9756845), TopLogprob(token='.', bytes=[46], logprob=-6.4756846), TopLogprob(token='<|end|>', bytes=None, logprob=-10.725684), TopLogprob(token=').', bytes=[41, 46], logprob=-10.975684)]), ChatCompletionTokenLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.7432603e-06, top_logprobs=[TopLogprob(token=' were', bytes=[32, 119, 101, 114, 101], logprob=-1.7432603e-06), TopLogprob(token=' ', bytes=[32], logprob=-14.000002), TopLogprob(token=' Were', bytes=[32, 87, 101, 114, 101], logprob=-14.250002), TopLogprob(token=' wer', bytes=[32, 119, 101, 114], logprob=-16.000002), TopLogprob(token=' The', bytes=[32, 84, 104, 101], logprob=-17.250002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0024762547, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0024762547), TopLogprob(token='<|end|>', bytes=None, logprob=-6.002476), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.252477), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.502477), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.752476)])]"
1,nonIC,Anna studied with the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.010150902, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.010150902), TopLogprob(token='1', bytes=[49], logprob=-4.635151), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.385151), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-8.885151), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.760151)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.47485107, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.47485107), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9748511), TopLogprob(token='.', bytes=[46], logprob=-7.224851), TopLogprob(token='<|end|>', bytes=None, logprob=-10.974851), TopLogprob(token=').', bytes=[41, 46], logprob=-11.724851)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.4584822e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.4584822e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.250003), TopLogprob(token=' ', bytes=[32], logprob=-14.500003), TopLogprob(token='<|end|>', bytes=None, logprob=-16.750002), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-18.750002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0031783062, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0031783062), TopLogprob(token='<|end|>', bytes=None, logprob=-5.753178), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.503179), TopLogprob(token='.\n', bytes=[46, 10], logprob=-16.003178), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-16.253178)])]"
2,IC,John stared at the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.026347328, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.026347328), TopLogprob(token='1', bytes=[49], logprob=-3.6513474), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.401347), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.526347), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.901347)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.048685133, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.048685133), TopLogprob(token='<|end|>', bytes=None, logprob=-3.048685), TopLogprob(token='.', bytes=[46], logprob=-9.298685), TopLogprob(token='<|end|>', bytes=None, logprob=-13.298685), TopLogprob(token=').', bytes=[41, 46], logprob=-13.548685)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.250002), TopLogprob(token=' ', bytes=[32], logprob=-15.000002), TopLogprob(token='<|end|>', bytes=None, logprob=-17.000002), TopLogprob(token=' ws', bytes=[32, 119, 115], logprob=-19.250002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0086154, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0086154), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7586155), TopLogprob(token='.\n', bytes=[46, 10], logprob=-14.7586155), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.2586155), TopLogprob(token='<|end|>', bytes=None, logprob=-16.008615)])]"
2,nonIC,John lived next to the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.20556076, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.20556076), TopLogprob(token='1', bytes=[49], logprob=-1.7055608), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-5.7055607), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.2055607), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.205561)])]"
3,IC,Jenny assisted the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.632751, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.632751), TopLogprob(token='2', bytes=[50], logprob=-0.757751), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.132751), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.132751), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.507751)])]"
3,nonIC,Jenny joked with the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.28127506, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.28127506), TopLogprob(token='1', bytes=[49], logprob=-1.406275), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.281275), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.156275), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.906275)])]"
4,IC,Nick trusted the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2) have.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.04301963, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.04301963), TopLogprob(token='1', bytes=[49], logprob=-3.1680195), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.668019), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-12.043019), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.918019)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.577079, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.577079), TopLogprob(token='<|end|>', bytes=None, logprob=-0.827079), TopLogprob(token='.', bytes=[46], logprob=-6.827079), TopLogprob(token='<|end|>', bytes=None, logprob=-10.827079), TopLogprob(token=').', bytes=[41, 46], logprob=-11.577079)]), ChatCompletionTokenLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-1.6240566e-06, top_logprobs=[TopLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-1.6240566e-06), TopLogprob(token=' ', bytes=[32], logprob=-13.750002), TopLogprob(token=' Have', bytes=[32, 72, 97, 118, 101], logprob=-14.875002), TopLogprob(token='have', bytes=[104, 97, 118, 101], logprob=-17.875002), TopLogprob(token='_have', bytes=[95, 104, 97, 118, 101], logprob=-18.250002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040789973, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040789973), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504079), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.254079), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.754079), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.25408)])]"
4,nonIC,Nick stood near the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2) has.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.0059554647, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.0059554647), TopLogprob(token='1', bytes=[49], logprob=-5.1309557), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.755956), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-12.380956), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-14.255956)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.57829005, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.57829005), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82829005), TopLogprob(token='.', bytes=[46], logprob=-6.07829), TopLogprob(token='<|end|>', bytes=None, logprob=-10.57829), TopLogprob(token=').', bytes=[41, 46], logprob=-11.57829)]), ChatCompletionTokenLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-6.704273e-07, top_logprobs=[TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-6.704273e-07), TopLogprob(token=' Has', bytes=[32, 72, 97, 115], logprob=-15.250001), TopLogprob(token='\thas', bytes=[9, 104, 97, 115], logprob=-15.500001), TopLogprob(token=' ', bytes=[32], logprob=-15.500001), TopLogprob(token='has', bytes=[104, 97, 115], logprob=-17.75)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.018150877, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.018150877), TopLogprob(token='<|end|>', bytes=None, logprob=-4.018151), TopLogprob(token='<|end|>', bytes=None, logprob=-15.268151), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.268151), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.518151)])]"
5,IC,Angela corrected the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.20152405, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.20152405), TopLogprob(token='1', bytes=[49], logprob=-1.701524), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-9.451524), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.076524), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.201524)])]"
5,nonIC,Angela gossiped with the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2) has.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.14278118, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.14278118), TopLogprob(token='1', bytes=[49], logprob=-2.0177813), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.142781), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.267781), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.767781)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.6947912, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.6947912), TopLogprob(token='<|end|>', bytes=None, logprob=-0.6947912), TopLogprob(token='.', bytes=[46], logprob=-6.4447913), TopLogprob(token='<|end|>', bytes=None, logprob=-10.694791), TopLogprob(token=').', bytes=[41, 46], logprob=-11.444791)]), ChatCompletionTokenLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-4.3202e-07, top_logprobs=[TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-4.3202e-07), TopLogprob(token='\thas', bytes=[9, 104, 97, 115], logprob=-15.0), TopLogprob(token=' ', bytes=[32], logprob=-16.75), TopLogprob(token=' Has', bytes=[32, 72, 97, 115], logprob=-17.25), TopLogprob(token='has', bytes=[104, 97, 115], logprob=-17.75)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.014164449, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.014164449), TopLogprob(token='<|end|>', bytes=None, logprob=-4.2641644), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.264165), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.514165), TopLogprob(token='<|end|>', bytes=None, logprob=-15.514165)])]"
