item_id,sentence_type,target,option,alt_option,prompt,alt_prompt,answer_option,answer,raw_probs
1,IC,Anna scolded the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna scolded the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) was, 2) were",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.57602006, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.57602006), TopLogprob(token='2', bytes=[50], logprob=-0.82602006), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.82602), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.95102), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.20102)])]"
1,nonIC,Anna studied with the chef of the aristocrats who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Anna studied with the chef of the aristocrats who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.011121631, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.011121631), TopLogprob(token='1', bytes=[49], logprob=-4.5111217), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.886122), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-11.261122), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.886122)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.20188524, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.20188524), TopLogprob(token='<|end|>', bytes=None, logprob=-1.7018852), TopLogprob(token='.', bytes=[46], logprob=-7.701885), TopLogprob(token='<|end|>', bytes=None, logprob=-11.951885), TopLogprob(token=':', bytes=[58], logprob=-12.701885)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.3856493e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-1.3856493e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.750001), TopLogprob(token=' ', bytes=[32], logprob=-15.250001), TopLogprob(token=' is', bytes=[32, 105, 115], logprob=-19.500002), TopLogprob(token='<|end|>', bytes=None, logprob=-19.500002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0040789973, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0040789973), TopLogprob(token='<|end|>', bytes=None, logprob=-5.504079), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.504079), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.754079), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.754079)])]"
2,IC,John stared at the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John stared at the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2) was.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.026347328, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.026347328), TopLogprob(token='1', bytes=[49], logprob=-3.6513474), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.401347), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.526347), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.901347)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.048685133, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.048685133), TopLogprob(token='<|end|>', bytes=None, logprob=-3.048685), TopLogprob(token='.', bytes=[46], logprob=-9.298685), TopLogprob(token='<|end|>', bytes=None, logprob=-13.298685), TopLogprob(token=').', bytes=[41, 46], logprob=-13.548685)]), ChatCompletionTokenLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06, top_logprobs=[TopLogprob(token=' was', bytes=[32, 119, 97, 115], logprob=-2.1008714e-06), TopLogprob(token=' Was', bytes=[32, 87, 97, 115], logprob=-13.250002), TopLogprob(token=' ', bytes=[32], logprob=-15.000002), TopLogprob(token='<|end|>', bytes=None, logprob=-17.000002), TopLogprob(token=' ws', bytes=[32, 119, 115], logprob=-19.250002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0086154, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0086154), TopLogprob(token='<|end|>', bytes=None, logprob=-4.7586155), TopLogprob(token='.\n', bytes=[46, 10], logprob=-14.7586155), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.2586155), TopLogprob(token='.""', bytes=[46, 34], logprob=-16.008615)])]"
2,nonIC,John lived next to the teacher of the second graders who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) was, 2) were. Answer: ","Sentence: John lived next to the teacher of the second graders who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.22999366, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.22999366), TopLogprob(token='1', bytes=[49], logprob=-1.6049937), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-5.604994), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-7.104994), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-10.229994)])]"
3,IC,Jenny assisted the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny assisted the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.17985936, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.17985936), TopLogprob(token='2', bytes=[50], logprob=-1.8048594), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-9.554859), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.929859), TopLogprob(token='Was', bytes=[87, 97, 115], logprob=-12.429859)])]"
3,nonIC,Jenny joked with the maid of the executives who ___ .,"1) was, 2) were","1) were, 2) was","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) was, 2) were. Answer: ","Sentence: Jenny joked with the maid of the executives who ___ . Options: 1) were, 2) was. Answer: ","1) were, 2) was",1,"[ChatCompletionTokenLogprob(token='1', bytes=[49], logprob=-0.10043666, top_logprobs=[TopLogprob(token='1', bytes=[49], logprob=-0.10043666), TopLogprob(token='2', bytes=[50], logprob=-2.3504367), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-8.725436), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.100436), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-11.725436)])]"
4,IC,Nick trusted the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick trusted the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2) have.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.048637442, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.048637442), TopLogprob(token='1', bytes=[49], logprob=-3.0486374), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.548637), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.173637), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.048637)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.4750684, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.4750684), TopLogprob(token='<|end|>', bytes=None, logprob=-0.9750684), TopLogprob(token='.', bytes=[46], logprob=-6.9750686), TopLogprob(token='<|end|>', bytes=None, logprob=-10.725068), TopLogprob(token=' (', bytes=[32, 40], logprob=-11.725068)]), ChatCompletionTokenLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-5.5122365e-07, top_logprobs=[TopLogprob(token=' have', bytes=[32, 104, 97, 118, 101], logprob=-5.5122365e-07), TopLogprob(token=' ', bytes=[32], logprob=-14.750001), TopLogprob(token=' Have', bytes=[32, 72, 97, 118, 101], logprob=-16.0), TopLogprob(token=' haben', bytes=[32, 104, 97, 98, 101, 110], logprob=-18.625), TopLogprob(token=' hebben', bytes=[32, 104, 101, 98, 98, 101, 110], logprob=-19.875)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.006716317, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.006716317), TopLogprob(token='<|end|>', bytes=None, logprob=-5.0067163), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.006717), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.256717), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.756717)])]"
4,nonIC,Nick stood near the captain of the sailors who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Nick stood near the captain of the sailors who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.009762818, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.009762818), TopLogprob(token='1', bytes=[49], logprob=-4.634763), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-13.009763), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-13.009763), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-13.384763)])]"
5,IC,Angela corrected the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela corrected the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) have, 2) has",2) has.,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.31331164, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.31331164), TopLogprob(token='1', bytes=[49], logprob=-1.3133116), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-10.688312), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.813312), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.438312)]), ChatCompletionTokenLogprob(token=')', bytes=[41], logprob=-0.57738006, top_logprobs=[TopLogprob(token=')', bytes=[41], logprob=-0.57738006), TopLogprob(token='<|end|>', bytes=None, logprob=-0.82738006), TopLogprob(token='.', bytes=[46], logprob=-6.57738), TopLogprob(token='<|end|>', bytes=None, logprob=-10.82738), TopLogprob(token=').', bytes=[41, 46], logprob=-11.32738)]), ChatCompletionTokenLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-2.220075e-06, top_logprobs=[TopLogprob(token=' has', bytes=[32, 104, 97, 115], logprob=-2.220075e-06), TopLogprob(token=' ', bytes=[32], logprob=-14.000002), TopLogprob(token='\thas', bytes=[9, 104, 97, 115], logprob=-14.500002), TopLogprob(token='<|end|>', bytes=None, logprob=-14.750002), TopLogprob(token=' Has', bytes=[32, 72, 97, 115], logprob=-15.000002)]), ChatCompletionTokenLogprob(token='.', bytes=[46], logprob=-0.0067161983, top_logprobs=[TopLogprob(token='.', bytes=[46], logprob=-0.0067161983), TopLogprob(token='<|end|>', bytes=None, logprob=-5.0067163), TopLogprob(token='.\n\n', bytes=[46, 10, 10], logprob=-15.256716), TopLogprob(token='.""', bytes=[46, 34], logprob=-15.506716), TopLogprob(token='.\n', bytes=[46, 10], logprob=-15.756716)])]"
5,nonIC,Angela gossiped with the secretary of the lawyers who ___ .,"1) has, 2) have","1) have, 2) has","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) has, 2) have. Answer: ","Sentence: Angela gossiped with the secretary of the lawyers who ___ . Options: 1) have, 2) has. Answer: ","1) has, 2) have",2,"[ChatCompletionTokenLogprob(token='2', bytes=[50], logprob=-0.062021125, top_logprobs=[TopLogprob(token='2', bytes=[50], logprob=-0.062021125), TopLogprob(token='1', bytes=[49], logprob=-2.812021), TopLogprob(token='The', bytes=[84, 104, 101], logprob=-10.312021), TopLogprob(token='Option', bytes=[79, 112, 116, 105, 111, 110], logprob=-11.187021), TopLogprob(token='Answer', bytes=[65, 110, 115, 119, 101, 114], logprob=-12.937021)])]"
